CODGEO;NB_A101;NB_A104;NB_A105;NB_A108;NB_A109;NB_A120;NB_A121;NB_A122;NB_A124;NB_A125;NB_A126;NB_A128;NB_A129;NB_A130;NB_A131;NB_A132;NB_A203;NB_A205;NB_A206;NB_A207;NB_A208;NB_A301;NB_A302;NB_A303;NB_A304;NB_A401;NB_A402;NB_A403;NB_A404;NB_A405;NB_A406;NB_A501;NB_A502;NB_A503;NB_A504;NB_A505;NB_A506;NB_A507
01181;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0
01183;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;7;1;0;0;8;3;5;1;3;1;2;0;0;0;2;0;1
01184;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;2;1;0;0;0;0;0;1;0;0;1
01185;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4;2;1;0;2;7;1;1;1;7;5;12;8;3;0;7;3;0;13;2;1;3
01187;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;4;0;0;0;1;0;0;4;0;0;1
01188;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;1;1;0;1
01189;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;1
01190;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01191;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
01192;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;6;0;0;1;1;0;3;1;2;0;3;0;1;3;0;0;2
01193;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01194;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;0;8;0;0;1;7;24;10;5;7;1;6;2;0;13;16;1;6
01195;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;7;1;2;1;1;4;0;0;6;5;0;1
01196;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;2;1;0;2;0;5;4;0;3;1;0;0
01197;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0
01198;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0
01199;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;5;0;0;0;4;3;2;3;2;1;2;0;0;2;3;0;2
01200;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
01202;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;1;0;0;9;1;0;2;10;9;5;10;14;4;16;1;6;23;10;2;11
01203;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;3;7;3;0;0;3;0;0;0;1;0;1
01204;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;2;0;0;2;0;0;1
01206;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01207;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;2;0;0
01208;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01209;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;0;0;0;1;0;0;0
01210;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;2;0;2;0;0;0;0;4;0;0;1
01211;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;3;0;2;0;0;3;1;0;1
01212;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;1;0;2;0;0;2;0;0;0
01213;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;1;0;0;2;2;1;1;1;0;3;0;0;4;0;1;0
01214;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
01215;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01216;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;1;1;2;4;1;0;1;0;0;0;1;0;0
01219;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0
01224;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;12;0;0;0;7;8;5;5;8;2;2;0;0;13;4;1;3
01225;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;0
01227;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;2;0;0;0;0;0;0;0;1
01228;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;0;3;3;1;0;2;0;0;1;0;0;0
01229;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;2;1;4;2;1;1;2;2;0;4;2;0;4
01230;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;0;0
01231;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;5;0;0;0;2;5;3;4;1;0;3;0;0;3;0;0;4
01232;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;0;0;0;5;6;2;3;1;0;4;2;0;4;3;0;3
01233;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01234;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
01235;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;3;2;3;1;0;2;0;0;3;1;0;1
01236;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;1;0;0;1;0;0;1
01237;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;3;4;0;1;2;0;2;0;0;2;0;0;0
01238;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;2;5;7;8;10;2;2;0;0;8;2;0;3
01239;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;0;0;0;0;1;1;0;1
01240;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
01241;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;0;2;0;0;0;4;0;0;1;5;0;0
01242;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
01243;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;2;2;2;4;2;2;1;0;0;0;1;0;0
01244;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;10;1;1;0;0;17;3;1;1;9;10;13;7;10;1;14;2;2;25;19;6;12
01245;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;4;2;1;0;3;0;0;0;0;3;0;0;0
01246;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;0;0;2;5;4;7;5;4;0;6;0;0;4;0;1;2
01247;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;4;2;2;1;0;0;5;0;0;0
01248;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;5;7;1;2;5;1;2;0;0;4;4;0;3
01249;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;6;2;1;1;0;18;0;0;3;13;13;20;19;14;2;15;2;2;24;17;1;9
01250;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2;2;4;1;4;0;2;0;0;2;2;0;1
01252;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;0;0;1;2;0;0
01254;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;8;1;1;1;4;2;3;7;5;2;0;0;0;8;1;0;2
01255;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;3;0;0;0;0;0;1;1;0;2
01257;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;0
01258;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;1;2;3;4;3;0;0;0;0;1;3;0;0
01259;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;1;0;0;0;0;0;1;0;1
01260;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;0;0;1;0;0
01261;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;1;0;0;1;0;0;0
01262;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5;0;1;0;0;12;0;0;2;15;14;6;8;8;1;18;3;4;17;12;1;5
01263;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;5;0;2;2;4;5;3;4;6;1;5;0;0;9;2;1;2
01264;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;1;2;0;0;0;0;2;0;0;0
01265;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;0;9;2;0;3;5;11;4;3;4;2;4;1;6;13;1;0;2
01266;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;1;1;0;0;6;0;0;2;4;2;2;3;2;1;4;0;0;7;4;1;1
01267;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;2;1;0;2;0;0;1;0;0;2;0;0;0
01268;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0
01269;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;3;1;1;0;0;2;0;0;3;3;2;3;1;5;1;6;0;0;13;7;1;3
01272;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;6;0;0;0;5;4;2;2;1;0;2;0;0;2;1;0;1
01273;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2;1;2;3;3;1;2;0;0;1;3;0;0
01274;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;1;2;0;2;0;0;3;0;0;0
01275;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;4;7;3;8;3;1;2;2;0;7;8;1;1
01276;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;1;2;4;4;5;7;0;0;0;0;3;2;0;1
01277;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
01279;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01280;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
01281;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;1;0;1;3;0;0;9;6;0;2
01282;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0
01283;1;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;11;2;2;0;0;42;4;2;8;37;45;22;16;13;8;46;1;10;58;17;3;15
01284;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;2;1;0;1
01285;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4;4;2;2;1;0;0;3;2;0;1
01286;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;0;0;0;0;1
01288;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;5;0;1;1;2;2;2;1;1;1;2;0;0;4;1;0;2
01289;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;0;22;3;1;2;14;7;16;9;13;0;6;2;0;16;5;1;2
01290;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;3;7;2;1;0;0;1;1;9;4;0;1
01291;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;2;1;0;0
01293;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
01294;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;1;5;3;3;0;1;0;0;2;1;0;0
01295;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;3;0;0;0;0;0;1
01296;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;1;0;0;0;0;1;0;0;0
01297;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;3;0;1;1;0;0;0;0;2;0;0;1
01298;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
01299;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;1;1;0;0
01301;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;6;0;0;1;2;8;9;5;4;0;6;2;0;5;2;1;5
01302;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;1;0;0;0
01303;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;3;5;4;1;0;1;2;0;0;4;3;0;2
01304;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;0;1;0;0;6;1;0;1;7;5;3;5;5;2;7;2;0;11;6;0;4
01305;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;1;0;0;5;1;0;2;2;3;5;6;0;2;8;1;1;14;3;1;4
01306;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;1;0;0;1;0;0;1;0;0;3;2;2;0;5;0;0;4;5;0;2
01307;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;1;0;3;1;2;0;1;0;4;0;0;4;0;0;2
01308;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0
01309;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
01310;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
01311;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01313;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;5;0;1;0;0;0;3;5;2;1;3;0;0;11;9;0;4
01314;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;3;5;3;5;5;1;2;0;0;3;5;0;2
01317;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
01318;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;2;4;3;0;1;0;1;0;0;2;2;0;0
01319;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;0;1;0;0;0;0;1
01320;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;14;1;0;2;7;11;8;9;4;2;10;1;1;4;2;0;10
01321;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;0;0;1;0;0;0;2;0;0
01322;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;7;1;1;1;9;9;13;13;20;0;4;1;2;10;7;0;5
01323;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;2;1;4;1;0;0;0;0;1;1;0;0
01325;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;1;2;2;0;2;0;0;2;0;0;0
01328;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0
01329;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
01330;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
01331;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
01332;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;0;0;1;0;0;0
01333;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;15;1;0;1;4;3;12;9;3;2;7;1;1;11;6;1;4
01334;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;2;1;1;2;0;2;0;0;1;1;0;0
01335;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0
01336;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;4;2;0;0;1;0;0;1;1;0;0
01337;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;0;4;0;3;0;1;0;4;0;1;1;0;0;1
01338;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;5;2;2;0;0;0;0;3;2;0;2
01339;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;6;2;4;3;0;2;0;0;4;2;0;2
01342;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;2;2;0;0
01343;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;6;0;0;0;3;0;8;5;1;1;3;1;0;1;2;0;1
01344;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;1;0;1;6;6;5;12;9;0;7;2;1;6;1;1;8
01345;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;6;4;3;3;2;0;4;0;0;4;1;0;4
01346;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;3;2;0;1;0;2;0;0;0;2;0;0
01347;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;7;2;3;2;8;0;1;0;0;2;1;0;3
01348;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;8;0;2;0;8;7;8;7;4;0;4;2;0;6;4;1;2
01349;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;0;0;0;0;0;0;0;0
01350;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;3;1;0;1;2;3;3;1;4;1;4;1;0;8;1;1;2
01351;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;4;4;3;2;6;0;2;2;0;2;0;0;2
01352;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;1
01353;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;4;2;5;3;2;2;1;0;0;6;1;0;1
01354;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;1;0;0;13;2;1;3;7;14;14;11;13;5;10;7;6;30;15;1;14
01355;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
01356;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01357;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;2;0;1;0;0;0
01358;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01359;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
01360;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;4;0;2;0;1;1;0;0;5;0;0;0
01361;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;4;3;5;3;1;2;0;0;2;2;0;1
01362;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;3;5;0;1;0;0;1;1;0;1
01363;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;1;3;4;4;4;2;1;4;0;0;3;1;0;2
01364;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;3;1;0;0;0;0;0;0;0;1
01365;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;3;2;0;0;3;0;0;4;1;0;0
01366;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;2;1;0;0;0;1;0;0;1;0;0;0
01367;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;2;1;1;1;0;4;0;0;0;0;0;1
01368;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;4;3;1;2;0;0;0;1;0;0;1;0;0
01369;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;4;0;1;2;1;1;1;0;0;1;1;0;0
01370;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1;0;3;0;0;1;1;5;3;3;2;1;3;0;5;13;1;1;1
01371;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;1;0;2;0;0;3;1;0;0
01372;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;1;0;0;1;1;0;0
01373;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;3;2;4;3;0;0;4;0;0;2;0;0;1
01374;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;3;1;4;4;2;1;0;0;0;1;2;0;2
01375;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;0;0;0;1;0;0
01376;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;7;0;0;1;4;8;2;4;4;1;3;0;1;7;2;0;3
01378;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;9;0;0;0;2;0;5;7;8;0;2;0;0;3;3;0;3
01379;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;2;0;2;2;2;3;0;1;0;0;2;0;0;0
01380;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;1
01381;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;5;5;1;2;3;0;1;0;0;1;0;0;0
01382;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
01383;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;3;2;0;1;0;1;0;0;1;2;0;3
