CODGEO;Physiologique;Sécurité;Appartenance;Estime;Actualisation de soi;Cognitif
11047;0;0;0;0;0;0
11048;54;0;4;0;0;0
11049;54;67;4;0;0;0
11051;0;0;4;0;0;0
11052;0;0;0;0;0;0
11053;0;0;0;0;0;0
11054;0;0;4;0;0;0
11055;0;0;4;0;0;0
11056;0;0;4;0;0;0
11057;0;0;0;0;0;0
11058;0;0;4;0;0;0
11059;0;0;0;0;0;0
11060;0;0;0;0;0;0
11061;0;0;4;0;0;0
11062;0;0;0;0;0;0
11063;0;0;0;0;0;0
11064;0;0;4;0;0;0
11065;0;0;0;0;0;0
11066;0;0;0;0;0;0
11067;0;0;4;0;0;35
11068;0;67;4;0;0;0
11069;432;536;24;545;253;560
11070;0;0;4;0;0;0
11071;0;0;0;0;0;0
11072;0;0;0;0;0;0
11073;0;0;0;0;0;0
11074;0;0;4;0;0;0
11075;0;0;0;0;0;0
11076;54;268;12;80;138;175
11077;0;0;4;0;0;0
11078;0;0;4;0;0;0
11079;0;0;4;0;0;0
11080;0;0;0;0;0;0
11081;54;67;4;5;0;0
11082;0;0;0;0;0;0
11083;0;0;0;0;0;0
11084;0;0;4;0;0;0
11085;0;0;4;0;0;0
11086;0;0;4;0;0;0
11087;0;0;0;0;0;0
11088;0;0;0;0;0;35
11089;0;0;4;0;0;0
11090;0;0;4;0;0;0
11091;54;67;4;0;0;0
11092;0;0;0;0;0;0
11093;0;0;0;0;0;0
11094;0;0;0;0;0;0
11095;0;0;4;0;0;0
11096;0;0;4;0;0;0
11098;0;0;4;0;0;0
11099;0;0;8;0;0;0
11100;0;0;0;0;0;0
11101;0;0;0;0;0;0
11102;0;0;4;0;0;0
11103;0;134;4;0;0;35
11104;0;0;4;0;0;0
11105;0;0;4;0;0;0
11106;54;67;4;0;23;0
11107;0;0;0;0;0;0
11108;0;0;0;0;0;0
11109;0;0;0;0;0;0
11110;0;0;0;0;0;0
11111;0;0;0;0;0;0
11112;0;0;0;0;0;0
11113;0;0;0;0;0;0
11114;0;0;0;0;0;0
11115;54;67;8;0;0;0
11116;54;67;4;0;23;0
11117;0;0;0;0;0;0
11118;0;0;0;0;0;0
11119;0;0;0;0;0;0
11120;0;0;4;0;0;0
11121;0;0;0;0;0;0
11122;0;0;4;0;0;0
11123;0;0;4;0;0;0
11124;0;67;4;0;0;0
11125;0;0;0;0;0;0
11126;0;0;4;0;0;0
11127;0;0;0;0;0;0
11128;0;0;4;0;0;0
11129;54;67;8;5;0;35
11130;54;0;0;0;0;0
11131;0;0;4;0;0;0
11132;0;0;8;0;0;0
11133;0;0;0;0;0;0
11134;0;0;0;0;0;0
11135;0;0;0;0;0;0
11136;0;134;4;0;0;0
11137;0;0;4;0;0;0
11138;0;0;0;0;0;0
11139;0;0;4;0;0;0
11140;54;0;4;0;0;35
11141;0;0;0;0;0;0
11142;0;0;0;0;0;0
11143;0;0;4;0;0;0
11144;0;0;4;0;0;0
11145;0;0;8;10;23;70
11146;54;0;4;0;0;0
11147;0;0;0;0;0;0
11148;0;0;4;0;0;0
11149;0;0;0;0;0;0
11150;0;0;4;0;0;0
11151;0;0;4;0;0;0
11152;0;0;0;0;0;0
11153;0;0;0;0;0;0
11154;0;0;0;0;0;0
11155;0;0;0;0;0;0
11156;0;0;4;0;0;0
11157;0;0;0;0;0;0
11158;0;0;0;0;0;0
11159;0;0;4;0;0;0
11160;0;0;0;0;0;0
11161;0;0;0;0;0;0
11162;0;0;0;0;0;0
11163;0;0;0;0;0;0
11164;54;0;4;0;0;0
11165;0;0;4;0;0;0
11166;0;0;0;0;0;0
11167;0;0;0;0;0;0
11168;0;0;4;0;0;0
11169;0;0;0;0;0;0
11170;54;67;8;80;92;35
11172;0;0;4;0;0;0
11173;0;0;0;0;0;0
11174;0;0;0;0;0;0
11175;0;0;4;0;0;0
11176;0;0;0;0;0;0
11177;0;0;4;0;0;0
11178;0;0;4;0;0;0
11179;0;0;0;0;0;0
11180;0;0;0;0;0;0
11181;0;0;4;0;23;0
11182;0;0;4;0;0;0
11183;54;0;0;0;0;0
11184;0;0;0;0;0;0
11185;0;0;4;0;0;35
11186;0;0;4;0;0;0
11187;0;0;0;0;0;0
11188;0;0;4;0;23;0
11189;0;0;0;0;0;0
11190;0;67;4;0;0;0
11191;0;0;4;0;0;0
11192;0;0;4;0;0;0
11193;0;0;4;0;0;0
11194;0;0;4;0;0;0
11195;0;0;4;0;0;0
11196;0;0;0;0;0;0
11197;0;0;4;0;0;0
11198;0;0;4;0;0;0
11199;0;0;4;0;0;0
11200;0;0;0;0;0;0
11201;0;0;0;0;0;0
11202;54;67;16;80;230;140
11203;54;134;8;70;69;105
11204;0;0;0;0;0;0
11205;0;0;0;0;0;0
11206;108;268;20;80;69;70
11207;0;0;4;0;0;0
11208;0;0;0;0;0;0
11209;0;0;0;0;0;0
11210;0;0;4;0;0;0
11211;0;0;4;0;0;0
11212;0;0;4;0;0;0
11213;0;0;0;0;0;0
11214;0;0;0;0;0;0
11215;0;0;0;0;0;0
11216;0;0;4;0;0;0
11217;0;0;4;0;0;0
11218;0;0;0;0;0;0
11219;0;0;0;0;0;0
11220;0;0;4;0;0;0
11221;0;0;4;0;0;0
11222;0;0;4;0;0;0
11223;0;0;0;0;0;0
11224;0;0;4;0;0;0
11225;0;0;4;0;0;0
11226;0;0;0;0;0;0
11227;0;0;0;0;0;0
11228;0;0;4;0;0;0
11229;0;0;4;0;0;0
11230;0;0;0;0;0;0
11231;0;0;4;0;0;0
11232;0;0;0;0;0;0
11233;0;0;4;0;0;0
11234;0;0;0;0;0;0
11235;0;0;0;0;0;0
11236;0;0;4;0;0;0
11238;0;0;0;0;0;0
11239;0;0;0;0;0;0
11240;0;0;4;0;0;0
11241;0;0;4;0;0;0
11242;0;0;0;0;0;0
11243;0;0;4;0;0;0
11244;0;0;4;0;0;0
11245;0;0;0;0;0;0
11246;0;0;0;0;0;0
11247;0;0;0;0;0;0
11248;0;0;0;0;0;0
11249;0;0;0;0;0;0
11250;0;0;0;0;0;0
11251;54;0;12;0;0;0
11252;0;0;4;0;0;0
11253;0;67;8;0;0;210
11254;54;67;4;0;0;0
11255;0;67;0;0;0;0
11256;0;0;4;0;0;0
11257;0;0;0;0;0;0
11258;0;0;4;0;0;0
11259;0;0;4;0;0;0
11260;0;0;0;0;0;0
11261;0;0;4;5;0;0
11262;378;402;12;525;483;595
11263;0;0;4;0;0;0
11264;0;0;4;0;0;0
11265;0;0;4;0;0;0
11266;54;67;20;30;23;35
11267;54;0;8;0;0;0
11268;0;0;0;0;0;0
11269;0;67;4;0;0;0
11270;0;0;4;0;0;0
11271;0;0;0;0;0;0
11272;0;0;4;0;46;0
11273;0;0;4;0;0;0
11274;0;0;0;0;0;0
11275;0;0;4;0;0;0
11276;0;0;4;0;0;0
11277;0;0;0;0;0;0
11278;0;0;0;0;0;0
11279;0;67;4;0;0;0
11280;54;0;4;5;0;0
11281;0;0;4;0;23;0
11282;0;0;0;0;0;0
11283;0;0;4;0;0;0
11284;0;0;0;0;0;0
11285;54;0;4;0;0;0
11286;0;0;4;0;0;0
11287;0;0;4;0;0;0
11288;0;0;0;0;0;35
11289;0;0;0;0;0;0
11290;0;0;0;0;0;0
11291;0;0;0;0;0;0
11292;0;0;0;0;0;0
11293;0;0;8;0;23;0
11294;0;0;0;0;0;0
11295;0;0;4;0;0;0
11296;0;0;4;0;0;0
11297;0;0;4;0;0;0
11299;0;0;8;0;0;0
11300;0;0;0;0;0;0
11301;0;0;4;0;0;0
11302;0;0;0;0;0;0
11303;0;0;4;0;0;0
11304;54;67;8;5;0;70
11305;0;0;0;0;0;0
11306;0;0;0;0;0;0
11307;0;0;4;0;0;0
11308;0;0;0;0;0;0
11309;0;0;4;0;0;0
11310;0;0;4;0;0;0
11311;0;0;4;0;0;0
11312;0;0;0;0;0;0
11313;0;0;4;0;0;0
11314;0;0;4;0;0;0
11315;0;67;4;0;0;35
11316;0;0;4;0;0;0
11317;0;0;0;0;0;0
11318;0;0;4;0;0;0
11319;0;0;0;0;0;0
11320;0;67;0;0;0;0
11321;0;0;8;0;0;0
11322;54;0;4;0;0;0
11323;0;0;8;0;0;0
11324;0;0;4;0;0;0
11325;0;0;0;0;0;0
11326;0;0;4;0;0;0
11327;0;0;4;0;0;0
11328;0;0;4;0;0;0
11330;0;0;4;0;0;0
11331;0;0;0;0;0;0
11332;0;0;4;0;0;0
11333;0;0;0;0;0;0
11334;0;0;0;0;0;0
11335;0;0;0;0;0;0
11336;54;0;4;0;0;0
11337;0;0;4;0;0;0
11338;0;0;0;0;0;0
11339;0;0;4;0;0;0
11340;0;0;4;0;0;0
11341;0;0;0;0;0;0
11342;0;0;0;0;0;0
11343;0;0;0;0;0;0
11344;0;67;4;0;0;0
11345;0;0;4;0;0;0
11346;0;0;0;0;0;0
11347;0;0;4;0;0;0
11348;0;0;0;0;0;0
11350;0;0;0;0;0;0
11351;54;0;4;5;0;0
11352;0;0;0;0;0;0
11353;0;67;4;5;0;0
11354;0;0;0;0;0;0
11355;0;0;4;0;0;0
11356;0;0;4;0;0;0
11357;0;0;0;0;0;0
11358;0;0;4;0;0;0
11359;0;0;0;0;0;0
11360;0;0;4;0;0;35
11361;54;0;4;0;0;0
11362;0;0;4;0;0;0
11363;0;0;0;0;0;0
11364;0;0;0;0;0;0
11365;0;0;0;0;0;0
11366;0;0;0;0;0;0
11367;54;67;4;0;0;0
11368;0;0;0;0;0;0
11369;54;67;4;0;0;0
11370;0;67;8;15;0;0
11371;54;0;4;0;0;0
11372;0;0;4;0;0;0
11373;0;0;4;0;0;0
11374;0;0;0;0;0;0
11375;0;0;0;0;0;0
11376;0;0;0;0;0;0
11377;0;0;0;0;0;0
11378;0;0;0;0;0;35
11379;54;0;4;5;0;35
11380;0;0;0;0;0;0
11381;0;0;0;0;0;0
11382;0;0;0;0;0;0
11383;0;0;4;0;0;0
11384;0;0;0;0;0;0
11385;0;0;4;0;0;0
11386;54;134;4;0;0;0
11387;0;0;0;0;0;0
11388;0;0;0;0;0;0
11389;0;0;0;0;0;0
11390;0;0;0;0;0;0
11391;0;0;0;0;0;0
11392;0;0;4;0;0;0
11393;0;0;4;0;0;0
11394;0;0;4;0;0;0
11395;0;0;0;0;0;0
11396;0;0;4;0;0;0
11397;54;201;4;0;0;35
11398;0;0;0;0;0;0
11399;0;0;0;0;0;0
11400;0;0;0;0;0;0
11401;0;67;0;0;0;0
11402;0;0;0;0;0;0
11404;0;0;4;0;0;0
11405;0;0;4;0;0;0
11406;0;0;0;0;0;0
11407;0;0;4;0;0;0
11408;0;0;8;0;0;0
11409;0;0;0;0;0;0
11410;0;67;4;0;0;0
11411;0;0;0;0;0;0
11412;0;0;0;0;0;0
11413;0;0;4;0;0;0
11414;0;0;0;0;0;0
11415;0;0;0;0;0;0
11416;0;0;0;0;0;0
11417;0;0;0;0;0;0
11418;0;0;4;0;0;0
11419;0;0;0;0;0;0
11420;0;0;0;0;0;0
11421;0;0;4;0;0;0
11422;0;0;4;0;0;0
11423;0;0;0;0;0;0
11424;0;0;0;0;0;0
11425;54;0;0;0;0;0
11426;0;0;4;0;0;0
11427;0;0;4;0;0;0
11428;0;0;4;0;0;0
11429;54;0;12;0;0;35
11430;0;0;4;0;0;0
11431;0;0;4;0;0;0
11432;0;0;0;0;0;0
11433;0;0;4;0;0;0
11434;0;0;0;0;0;0
11435;0;0;0;0;0;0
11436;54;0;4;0;0;0
11437;54;0;4;0;0;0
11438;0;0;0;0;0;0
11439;0;0;4;0;0;0
11440;0;0;0;0;0;0
11441;0;0;4;10;0;0
12001;0;0;4;5;0;0
12002;54;0;4;0;0;0
12003;0;0;0;0;0;0
12004;0;0;0;0;0;0
12006;0;0;0;0;0;0
12007;0;0;0;0;0;0
12008;0;0;4;0;0;0
12009;0;0;0;0;0;0
12010;0;0;0;0;0;0
12011;0;0;0;0;0;0
12012;0;67;4;0;0;0
12013;0;67;12;0;0;70
12015;0;0;0;0;0;0
12016;0;0;16;0;0;0
12017;0;0;0;0;0;0
12018;0;0;0;0;0;0
12019;0;0;0;0;0;0
12021;0;0;4;0;0;0
12022;0;0;0;0;0;0
12023;0;0;0;0;0;0
12024;0;0;0;0;0;0
12025;54;67;4;0;0;0
12026;0;0;0;0;0;0
12027;0;0;0;0;0;0
12028;0;0;4;0;0;0
12029;0;0;0;0;0;0
12030;0;0;0;0;0;0
12031;0;0;0;0;0;0
12032;0;0;0;0;0;0
12033;54;67;4;0;0;35
12034;0;0;0;0;0;0
12035;0;0;4;0;0;0
12036;0;0;4;0;0;0
12037;0;67;4;0;0;0
12038;0;0;0;0;0;0
12039;0;67;4;0;0;0
12041;0;0;4;0;0;0
12042;0;0;0;0;0;0
12043;0;134;4;5;0;0
12044;54;67;0;0;0;0
12045;0;0;0;0;0;0
12046;0;0;0;0;0;0
12047;0;0;0;0;0;0
12048;0;0;4;0;0;0
12049;0;0;0;0;0;0
12050;0;0;0;0;0;0
12051;0;0;4;0;0;0
12052;54;201;4;0;0;70
12053;0;0;0;0;0;0
12054;0;0;0;0;0;0
12055;0;0;0;0;0;0
12056;54;67;12;10;0;35
12057;0;0;4;0;0;0
12058;0;0;4;0;0;0
12059;0;0;0;0;0;0
12060;0;0;0;0;0;0
12061;0;0;4;0;0;0
12062;0;0;0;0;0;0
12063;54;0;0;0;0;0
12064;0;0;0;0;0;0
12065;0;0;0;0;0;0
12066;0;67;4;0;0;0
12067;0;0;0;0;0;0
12068;0;67;0;0;0;0
12069;0;0;0;0;0;0
12070;0;0;0;0;0;0
12071;0;0;0;5;0;0
12072;0;0;0;0;0;0
12073;0;0;4;0;0;0
12074;0;0;0;0;0;0
12075;0;0;0;0;0;0
12076;0;0;12;0;46;35
12077;0;0;0;0;0;0
12078;0;0;0;0;0;0
12079;0;0;0;0;0;0
12080;0;0;0;5;0;0
12082;0;0;0;5;0;0
12083;0;0;0;0;23;35
12084;0;0;8;0;0;35
12085;0;0;0;0;0;0
12086;0;0;0;0;0;0
12088;0;0;4;0;0;0
12089;54;201;12;55;23;35
12090;0;0;8;0;0;0
12091;0;0;4;0;0;0
12092;0;0;0;0;0;0
12093;0;0;0;0;0;0
12094;54;67;8;0;0;35
12095;0;0;0;0;0;0
12096;54;67;4;45;69;140
12097;0;0;0;0;0;0
12098;0;0;4;0;0;0
12099;0;0;0;0;0;0
12100;0;67;4;0;0;0
12101;0;67;8;0;0;0
12102;54;0;8;5;0;0
12103;0;0;0;0;0;0
12104;0;0;4;0;0;0
12105;54;0;4;0;0;0
12106;0;0;0;0;0;0
12107;0;0;0;0;0;0
12108;0;0;0;0;0;0
12109;0;0;0;0;0;0
12110;0;0;0;0;0;0
12111;0;0;0;0;0;0
12113;0;134;0;0;0;0
12115;0;0;0;0;0;0
12116;0;0;0;0;0;0
12118;0;0;4;0;0;0
12119;54;67;0;20;46;35
12120;54;67;4;5;0;35
12121;0;0;4;0;0;0
12122;0;0;4;0;0;0
12124;0;0;0;0;0;0
12125;0;0;0;0;0;0
12127;0;0;4;0;0;0
12128;0;0;0;0;0;0
12129;0;0;0;0;0;0
12130;0;67;4;0;0;0
12131;54;0;4;0;23;0
12133;54;67;8;25;92;35
12134;0;67;0;0;0;0
12135;0;67;4;0;0;0
12136;0;0;4;5;0;0
12137;0;0;4;0;0;0
12138;54;134;0;5;0;35
12139;0;0;0;0;0;0
12140;0;0;4;0;0;0
12141;0;0;0;0;0;0
12142;0;0;4;0;0;0
12143;0;0;0;0;0;0
12144;0;0;0;0;0;0
12145;216;402;8;185;184;280
12146;0;0;4;0;0;0
12147;0;0;0;0;0;0
12148;54;67;4;5;0;35
12149;0;0;0;0;0;0
12150;0;0;4;0;0;0
12151;0;0;4;0;0;0
12152;0;0;0;0;0;0
12153;0;0;4;0;0;0
12154;0;0;0;0;0;0
12155;0;0;0;0;0;0
12156;0;0;0;0;0;0
12157;54;0;0;0;0;0
12158;0;0;0;0;0;0
12159;0;0;0;0;0;0
12160;0;0;0;0;0;0
12161;0;0;4;0;0;0
12162;0;0;0;0;0;0
12163;0;0;0;0;0;0
12164;54;67;4;0;0;70
12165;0;0;4;0;0;0
12166;0;0;0;0;0;0
12167;0;0;0;0;0;0
12168;0;134;8;5;0;35
12169;54;67;4;5;0;0
12170;0;0;4;0;0;0
12171;0;0;0;0;0;0
12172;0;67;0;0;0;0
12174;54;67;4;0;0;0
12175;0;0;0;0;0;0
12176;108;67;16;100;161;35
12177;0;134;0;0;0;0
12178;0;0;0;0;0;0
12179;0;0;0;0;0;0
12180;0;0;0;0;0;0
12181;0;0;0;0;0;0
12182;0;0;0;0;0;0
12183;0;0;4;0;0;0
12184;0;0;0;0;0;0
12185;54;67;4;0;23;35
12186;0;0;0;0;0;0
12187;0;0;4;0;0;0
12188;0;0;4;0;0;0
12189;0;0;4;0;0;0
12190;0;0;4;0;0;0
12191;0;0;4;0;0;0
12192;0;0;0;0;0;0
12193;0;0;0;0;0;0
12194;54;0;0;5;0;0
12195;0;0;4;0;0;0
12197;54;67;4;5;0;0
12198;54;67;8;5;46;0
12199;54;67;4;10;0;35
12200;0;67;0;0;0;0
12201;0;0;0;0;23;0
12202;270;536;8;330;115;455
12203;0;0;0;0;0;0
12204;0;0;0;0;0;0
12205;0;0;0;0;0;0
12206;0;0;0;0;0;0
12207;0;0;4;0;0;0
12208;54;201;8;50;46;70
12209;54;67;0;0;0;0
12210;0;0;8;0;0;0
12211;0;0;0;0;0;0
12212;0;0;4;0;0;0
12213;0;0;0;0;0;0
12214;0;67;4;5;0;0
12215;0;0;0;0;0;0
12216;0;67;4;0;0;0
12217;0;0;8;0;0;0
12219;0;0;0;0;0;0
12220;0;0;4;0;0;0
12221;0;0;0;0;0;0
12222;0;0;0;0;0;0
12223;54;67;16;5;0;35
12224;54;67;8;5;0;0
12225;0;0;4;0;0;0
12226;0;0;8;0;0;0
12227;0;0;0;0;0;0
12228;0;0;0;0;0;0
12229;0;0;0;0;0;0
12230;0;0;0;0;0;0
12231;0;67;4;0;0;0
12232;0;0;0;0;0;0
12233;0;0;0;0;0;0
12234;0;0;0;0;0;0
12235;0;0;4;0;0;0
12236;0;0;0;0;0;0
12237;0;67;0;0;0;0
12238;0;0;0;0;0;0
12239;0;0;0;0;0;0
12240;0;0;0;0;0;0
12241;0;0;4;0;0;0
12242;0;0;0;0;0;0
12243;0;0;4;0;0;0
12244;0;67;0;0;0;0
12246;0;0;0;0;0;0
12247;0;0;4;0;0;0
12248;0;67;4;0;0;0
12249;0;0;0;0;0;0
12250;0;0;0;0;0;0
12251;0;0;0;0;0;0
12252;0;0;4;0;0;0
12253;54;0;4;5;23;0
12254;0;67;4;0;0;0
12255;0;67;4;0;0;0
12256;0;0;0;0;0;0
12257;0;0;0;0;0;0
12258;0;67;0;0;0;0
12259;0;0;0;0;0;0
12260;0;0;4;0;0;35
12261;0;0;4;0;0;0
12262;0;134;0;0;0;0
12263;0;0;4;0;0;0
12264;0;0;4;45;0;70
12265;0;0;0;0;0;0
12266;0;0;0;0;0;0
12267;0;0;0;0;0;0
12268;0;0;0;0;0;0
12269;0;0;0;0;0;0
12270;54;67;12;0;0;0
12272;0;0;0;0;0;0
12273;0;0;4;0;0;0
12274;0;0;0;0;0;0
12275;0;0;0;0;0;0
12276;0;0;0;0;0;0
12277;0;0;0;0;0;0
12278;0;0;4;0;0;0
12280;0;0;4;0;0;0
12281;0;0;0;0;0;0
12282;0;0;0;0;0;0
12283;0;0;0;0;0;0
12284;0;0;0;0;0;0
12286;0;0;0;0;0;35
12287;0;0;0;0;0;0
12288;0;0;4;0;0;0
12289;0;0;4;0;0;0
12290;0;0;0;0;0;0
12291;0;0;0;0;0;0
12292;0;0;0;0;0;0
12293;0;0;0;0;0;0
12294;0;0;4;0;0;0
12295;0;0;0;0;0;0
12296;0;0;4;0;0;0
12297;0;0;0;0;0;0
12298;0;0;4;0;0;0
12299;0;0;0;0;0;0
12300;108;201;8;115;184;280
12301;0;67;4;0;23;0
12303;0;0;0;0;0;0
12305;0;0;12;0;0;0
12307;0;0;4;0;0;0
13001;1890;1005;80;1570;828;1575
13002;162;201;0;30;46;70
13003;54;0;4;0;0;35
13004;378;469;44;390;253;700
13005;486;536;0;300;299;385
13006;0;0;4;0;0;0
13007;108;134;8;15;23;0
13008;0;0;0;0;0;0
13009;0;0;0;0;0;0
13010;54;134;4;0;23;70
13011;0;134;0;15;0;0
13012;0;67;0;0;0;0
13013;0;0;4;0;0;0
13014;54;67;8;30;23;35
13015;216;67;0;30;69;105
13016;54;67;4;0;23;0
13017;0;0;4;5;0;0
13018;54;67;4;5;23;35
13019;216;67;8;365;345;175
13020;54;0;0;0;0;0
13021;108;0;4;40;23;70
13022;108;134;4;190;92;105
13023;0;0;4;10;23;0
13024;54;67;4;0;23;0
13025;54;67;4;0;23;35
13026;108;134;8;25;92;105
13027;54;201;4;80;23;175
13028;378;268;8;215;414;245
13029;0;0;0;0;0;0
13030;54;0;4;5;0;0
13031;54;0;4;5;0;140
13032;108;0;4;25;23;35
13033;54;0;4;5;23;0
13034;54;67;4;5;0;35
13035;54;0;4;10;0;105
13036;54;67;4;0;0;0
13037;54;67;4;5;23;0
13038;54;134;4;5;0;70
13039;162;67;20;0;207;140
13040;108;0;4;15;115;70
13041;216;67;4;60;46;140
13042;108;134;0;10;115;70
13043;54;0;4;5;46;35
13044;54;67;4;5;0;0
13045;54;67;4;10;23;35
13046;108;134;8;15;0;35
13047;540;134;24;225;276;455
13048;108;67;4;0;0;35
13049;0;0;4;0;0;0
13050;108;134;4;10;46;0
13051;108;67;4;20;0;35
13052;54;67;4;0;23;0
13053;54;134;0;5;0;0
13054;378;268;16;80;69;525
13055;9936;5963;244;5090;3450;6440
13056;756;402;36;190;138;525
13057;0;0;4;0;0;0
13058;54;134;4;10;0;70
13059;108;0;4;10;0;35
13060;108;0;4;15;92;35
13061;0;0;0;0;0;0
13062;54;67;12;0;0;0
13063;270;134;4;345;207;35
13064;54;0;4;5;0;0
13065;54;0;4;0;0;0
13066;54;67;4;0;23;35
13067;54;0;0;5;0;35
13068;0;0;0;0;0;0
13069;54;67;4;10;0;35
13070;54;134;0;0;0;35
13071;270;335;8;60;184;35
13072;54;0;4;10;0;0
13073;54;67;8;5;23;0
13074;54;67;4;5;0;35
13075;108;335;0;70;23;70
13076;54;67;0;5;0;35
13077;216;67;4;50;69;140
13078;54;67;4;25;115;105
13079;54;67;0;5;23;0
13080;54;67;4;5;0;35
13081;54;67;12;15;23;70
13082;54;134;0;5;23;0
13083;54;67;0;0;0;35
13084;108;201;4;0;23;35
13085;54;201;8;5;92;0
13086;108;67;0;10;23;0
13087;108;67;4;0;0;105
13088;54;67;0;10;69;35
13089;54;67;0;15;0;0
13090;0;0;0;0;0;0
13091;108;134;4;5;23;0
13092;54;67;4;0;0;70
13093;0;0;0;0;0;0
13094;54;67;0;5;0;0
13095;54;67;0;0;0;0
13096;54;67;4;130;92;70
13097;162;67;4;25;69;70
13098;162;67;4;30;69;0
13099;0;0;12;0;0;0
13100;108;134;8;255;138;175
13101;0;0;0;10;0;0
13102;54;67;4;0;0;35
13103;378;469;12;350;253;490
13104;54;67;4;0;161;35
13105;54;67;4;25;0;70
13106;108;67;8;5;0;105
13107;54;67;0;10;0;0
13108;108;134;4;35;23;105
13109;0;0;4;20;69;0
13110;108;201;4;25;0;70
13111;54;67;4;0;0;0
13112;108;67;4;5;46;70
13113;216;0;4;45;69;175
13114;54;0;4;10;0;0
13115;0;0;4;0;23;0
13116;0;0;4;0;0;0
13117;432;134;8;190;230;140
13118;108;0;4;0;0;35
13119;54;67;4;15;0;35
14001;0;0;0;0;0;0
14003;0;0;0;0;0;0
14005;0;0;4;5;0;0
14006;0;0;4;0;0;0
14007;0;0;0;0;0;0
14009;0;0;4;0;0;0
14011;0;0;16;0;0;0
14012;0;0;4;0;0;0
14014;0;0;8;0;0;0
14015;0;0;4;5;0;0
14016;0;0;0;5;0;0
14019;0;0;0;0;0;0
14020;0;67;4;25;0;105
14021;0;0;4;5;0;0
14022;0;0;4;0;0;0
14023;0;0;0;0;0;0
14024;0;0;0;0;0;0
14025;0;0;0;0;0;0
14026;0;0;0;0;0;0
14027;54;67;0;10;0;35
14030;0;0;4;0;23;0
14032;0;0;0;0;0;0
14033;0;0;0;0;0;0
14034;0;0;0;0;0;0
14035;0;0;0;10;0;0
14036;0;0;0;0;0;0
14037;0;0;4;0;0;0
14038;0;0;4;0;0;0
14039;0;0;4;0;0;0
14040;0;0;0;0;0;0
14041;0;0;0;0;0;0
14042;0;0;4;0;0;0
14043;0;0;0;0;0;0
14044;0;0;12;0;0;0
14045;0;0;0;0;0;0
14046;0;0;0;5;0;0
14047;54;268;4;230;46;140
14049;0;0;0;0;0;0
14050;0;0;0;0;0;0
14053;0;0;0;0;0;0
14054;0;0;0;0;0;0
14055;0;0;0;0;0;0
14057;0;0;4;0;0;0
14059;0;0;4;10;0;0
14060;0;0;4;0;0;0
14061;0;67;24;5;0;35
14062;0;0;0;0;0;0
14063;0;0;0;0;0;0
14064;0;0;0;0;0;0
14066;0;0;12;0;0;0
14068;0;67;0;5;0;0
14069;0;0;0;0;0;0
14070;0;0;4;0;0;0
14076;54;67;4;5;0;35
14077;0;67;8;0;0;0
14078;0;0;0;5;0;0
14079;0;0;8;0;46;35
14080;0;0;0;0;0;0
14082;0;0;0;0;0;0
14083;0;0;4;0;0;0
14084;0;0;0;0;0;0
14085;0;0;0;0;0;0
14086;0;0;0;0;0;0
14087;0;0;4;0;0;0
14088;0;0;0;0;0;0
14089;0;0;0;0;0;0
14090;0;0;4;0;0;0
14091;0;0;0;0;0;35
14092;54;67;4;0;0;0
14093;0;0;0;0;0;0
14096;0;0;0;0;0;0
14097;0;0;0;0;0;0
14098;0;0;16;5;0;0
14100;0;67;4;5;0;35
14101;54;134;4;10;23;35
14102;0;67;4;0;0;0
14103;0;0;0;0;0;0
14104;0;0;0;0;0;0
14106;0;0;4;0;0;0
14107;0;0;0;0;0;0
14110;0;0;0;0;0;0
14111;0;0;0;0;0;0
14116;0;0;0;0;0;0
14117;54;67;4;125;46;35
14118;1458;1273;44;915;460;1225
14119;0;67;4;15;0;0
14120;0;0;0;0;0;0
14121;0;0;0;0;0;0
14122;0;0;0;0;0;0
14123;0;0;4;5;0;0
14124;0;0;4;0;0;0
14125;0;0;4;0;0;0
14126;0;67;4;5;0;0
14127;0;0;4;0;0;0
14130;0;0;0;0;0;0
14131;0;0;0;0;0;0
14132;0;0;0;0;0;0
14134;0;0;0;0;0;0
14135;0;0;0;0;0;0
14136;0;0;0;5;0;0
14137;54;67;4;15;46;0
14138;0;0;0;0;0;0
14140;0;0;4;0;0;0
14141;0;0;0;0;0;0
14143;0;67;4;0;0;35
14145;0;0;0;0;0;0
14146;0;0;0;0;0;0
14147;0;0;0;0;0;0
14149;0;0;0;0;0;0
14150;0;134;4;0;0;0
14159;0;0;0;0;0;0
14160;0;0;0;0;0;0
14161;0;0;0;0;0;0
14162;0;67;0;5;23;0
14163;0;0;0;0;0;0
14165;0;0;0;0;0;0
14166;0;0;4;0;23;35
14167;162;134;4;0;23;0
14168;0;0;0;0;0;0
14169;0;0;0;0;0;0
14171;0;0;0;0;0;0
14172;0;0;0;0;0;0
14173;0;0;0;0;0;0
14174;54;67;4;15;0;35
14175;0;0;0;0;0;0
14177;0;0;0;0;0;0
14179;0;0;0;0;0;0
14180;0;0;0;0;0;0
14181;54;67;8;0;0;0
14182;0;0;0;0;0;35
14183;0;0;0;0;0;0
14184;0;0;0;0;0;0
14190;0;0;0;0;0;0
14191;0;201;4;55;46;140
14193;0;0;4;0;0;0
14194;0;0;4;0;0;0
14195;0;0;0;0;0;35
14196;0;0;0;0;0;0
